transacao_id,data,ano_mes,canal,sku_id,categoria,quantidade,preco_unitario,receita_bruta,desconto_pct,valor_devolucao,devolvido,comissao_pct,comissao_valor,receita_liquida,tipo_compra
TXN-0000181,2023-01-26,2023-01,ecommerce,SKU-HAI-005,haircare,3,192.56,577.68,5.0,0.0,False,4.66,26.91,550.77,pontual
TXN-0000182,2023-01-17,2023-01,marketplace,SKU-SKI-004,skincare,4,108.5,434.0,10.0,0.0,False,16.86,73.17,360.83,pontual
TXN-0000183,2023-01-04,2023-01,ecommerce,SKU-HAI-008,haircare,1,102.35,102.35,10.0,0.0,False,4.83,4.95,97.4,pontual
TXN-0000184,2023-01-21,2023-01,franquia,SKU-MAQ-005,maquiagem,4,92.54,370.16,0.0,0.0,False,11.69,43.28,326.88,recorrente
TXN-0000185,2023-01-20,2023-01,franquia,SKU-SKI-009,skincare,2,165.03,330.06,5.0,0.0,False,11.97,39.51,290.55,pontual
TXN-0000186,2023-01-28,2023-01,franquia,SKU-HAI-006,haircare,1,131.1,131.1,0.0,0.0,False,11.83,15.51,115.59,pontual
TXN-0000187,2023-01-16,2023-01,marketplace,SKU-HAI-007,haircare,3,94.46,283.38,10.0,0.0,False,16.75,47.47,235.91,recorrente
TXN-0000188,2023-01-10,2023-01,ecommerce,SKU-PER-009,perfumes,5,368.88,1844.4,0.0,0.0,False,4.94,91.14,1753.26,pontual
TXN-0000189,2023-01-21,2023-01,marketplace,SKU-SKI-019,skincare,2,173.8,347.6,0.0,0.0,False,16.47,57.25,290.35,recorrente
TXN-0000190,2023-01-01,2023-01,ecommerce,SKU-SKI-006,skincare,1,101.2,101.2,10.0,0.0,False,4.46,4.52,96.68,pontual
TXN-0000191,2023-01-05,2023-01,ecommerce,SKU-MAQ-011,maquiagem,1,62.16,62.16,0.0,0.0,False,4.49,2.79,59.37,pontual
TXN-0000192,2023-01-06,2023-01,marketplace,SKU-SKI-016,skincare,1,239.23,239.23,0.0,0.0,False,17.04,40.78,198.45,pontual
TXN-0000193,2023-01-19,2023-01,marketplace,SKU-SKI-012,skincare,1,153.99,153.99,10.0,0.0,False,16.12,24.83,129.16,pontual
TXN-0000194,2023-01-01,2023-01,ecommerce,SKU-SKI-012,skincare,3,171.1,513.3,0.0,0.0,False,3.56,18.26,495.04,pontual
TXN-0000195,2023-01-03,2023-01,ecommerce,SKU-MAQ-011,maquiagem,1,59.05,59.05,5.0,0.0,False,4.51,2.66,56.39,pontual
TXN-0000196,2023-01-14,2023-01,marketplace,SKU-PER-006,perfumes,2,388.48,776.96,5.0,692.56,True,16.61,129.07,-44.67,pontual
TXN-0000197,2023-01-04,2023-01,loja_propria,SKU-HAI-009,haircare,1,164.7,164.7,20.0,0.0,False,-0.4,-0.66,165.36,pontual
TXN-0000198,2023-01-10,2023-01,marketplace,SKU-HAI-009,haircare,1,205.88,205.88,0.0,0.0,False,17.33,35.69,170.19,pontual
TXN-0000199,2023-01-28,2023-01,ecommerce,SKU-SKI-017,skincare,2,122.05,244.1,0.0,0.0,False,3.83,9.35,234.75,pontual
TXN-0000200,2023-01-16,2023-01,ecommerce,SKU-PER-011,perfumes,3,176.59,529.77,5.0,0.0,False,3.93,20.8,508.97,pontual
TXN-0000201,2023-01-26,2023-01,franquia,SKU-SKI-018,skincare,1,316.58,316.58,0.0,0.0,False,12.57,39.78,276.8,pontual
TXN-0000202,2023-01-24,2023-01,marketplace,SKU-PER-003,perfumes,2,362.06,724.12,0.0,0.0,False,16.72,121.08,603.04,pontual
TXN-0000203,2023-01-21,2023-01,ecommerce,SKU-SKI-018,skincare,2,316.58,633.16,0.0,0.0,False,4.27,27.01,606.15,pontual
TXN-0000204,2023-01-24,2023-01,marketplace,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,17.56,12.45,58.46,pontual
TXN-0000205,2023-01-07,2023-01,ecommerce,SKU-MAQ-016,maquiagem,1,58.95,58.95,10.0,0.0,False,4.1,2.42,56.53,pontual
TXN-0000206,2023-01-09,2023-01,loja_propria,SKU-MAQ-014,maquiagem,3,89.03,267.09,0.0,0.0,False,0.3,0.81,266.28,recorrente
TXN-0000207,2023-01-26,2023-01,franquia,SKU-MAQ-016,maquiagem,1,62.22,62.22,5.0,0.0,False,12.56,7.82,54.4,pontual
TXN-0000208,2023-01-03,2023-01,franquia,SKU-MAQ-015,maquiagem,1,73.07,73.07,0.0,0.0,False,12.19,8.91,64.16,pontual
TXN-0000209,2023-01-13,2023-01,franquia,SKU-PER-005,perfumes,4,257.54,1030.16,0.0,989.9,True,12.54,129.19,-88.93,pontual
TXN-0000210,2023-01-18,2023-01,franquia,SKU-SKI-018,skincare,1,300.75,300.75,5.0,0.0,False,12.69,38.18,262.57,pontual
TXN-0000211,2023-01-13,2023-01,franquia,SKU-SKI-018,skincare,3,316.58,949.74,0.0,0.0,False,12.34,117.23,832.51,pontual
TXN-0000212,2023-01-01,2023-01,ecommerce,SKU-SKI-015,skincare,2,224.16,448.32,5.0,0.0,False,4.16,18.63,429.69,pontual
TXN-0000213,2023-01-21,2023-01,ecommerce,SKU-PER-002,perfumes,1,128.91,128.91,15.0,0.0,False,4.45,5.74,123.17,pontual
TXN-0000214,2023-01-14,2023-01,loja_propria,SKU-SKI-007,skincare,1,287.81,287.81,0.0,0.0,False,0.36,1.03,286.78,recorrente
TXN-0000215,2023-01-04,2023-01,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,3.33,4.91,142.36,pontual
TXN-0000216,2023-01-22,2023-01,ecommerce,SKU-MAQ-015,maquiagem,4,69.42,277.68,5.0,0.0,False,3.81,10.59,267.09,pontual
TXN-0000217,2023-01-24,2023-01,marketplace,SKU-MAQ-001,maquiagem,1,121.5,121.5,10.0,0.0,False,16.71,20.3,101.2,pontual
TXN-0000218,2023-01-14,2023-01,ecommerce,SKU-MAQ-009,maquiagem,4,125.16,500.64,0.0,0.0,False,4.92,24.63,476.01,recorrente
TXN-0000219,2023-01-15,2023-01,marketplace,SKU-SKI-007,skincare,4,287.81,1151.24,0.0,0.0,False,17.32,199.45,951.79,pontual
TXN-0000220,2023-01-18,2023-01,ecommerce,SKU-PER-013,perfumes,3,381.29,1143.87,0.0,0.0,False,3.18,36.39,1107.48,pontual
TXN-0000221,2023-01-04,2023-01,ecommerce,SKU-SKI-008,skincare,4,125.18,500.72,15.0,0.0,False,3.06,15.3,485.42,pontual
TXN-0000222,2023-01-21,2023-01,ecommerce,SKU-SKI-019,skincare,2,173.8,347.6,0.0,0.0,False,3.56,12.39,335.21,recorrente
TXN-0000223,2023-01-05,2023-01,franquia,SKU-SKI-003,skincare,2,141.7,283.4,0.0,0.0,False,11.41,32.35,251.05,recorrente
TXN-0000224,2023-01-19,2023-01,franquia,SKU-MAQ-008,maquiagem,1,164.1,164.1,0.0,0.0,False,12.03,19.74,144.36,pontual
TXN-0000225,2023-01-20,2023-01,ecommerce,SKU-SKI-004,skincare,1,120.55,120.55,0.0,0.0,False,4.93,5.95,114.6,pontual
TXN-0000226,2023-01-09,2023-01,ecommerce,SKU-SKI-018,skincare,2,284.92,569.84,10.0,0.0,False,4.51,25.69,544.15,recorrente
TXN-0000227,2023-01-12,2023-01,franquia,SKU-SKI-015,skincare,2,235.96,471.92,0.0,0.0,False,12.56,59.28,412.64,recorrente
TXN-0000228,2023-01-02,2023-01,ecommerce,SKU-SKI-018,skincare,1,316.58,316.58,0.0,0.0,False,3.28,10.4,306.18,pontual
TXN-0000229,2023-01-15,2023-01,ecommerce,SKU-SKI-005,skincare,2,214.06,428.12,10.0,0.0,False,4.6,19.67,408.45,pontual
TXN-0000230,2023-01-20,2023-01,ecommerce,SKU-MAQ-015,maquiagem,1,73.07,73.07,0.0,0.0,False,4.73,3.45,69.62,pontual
TXN-0000231,2023-01-15,2023-01,franquia,SKU-MAQ-001,maquiagem,2,121.5,243.0,10.0,0.0,False,11.14,27.07,215.93,recorrente
TXN-0000232,2023-01-14,2023-01,loja_propria,SKU-HAI-004,haircare,2,117.27,234.54,0.0,0.0,False,-0.62,-1.45,235.99,pontual
TXN-0000233,2023-01-03,2023-01,loja_propria,SKU-SKI-004,skincare,1,120.55,120.55,0.0,0.0,False,0.89,1.07,119.48,recorrente
TXN-0000234,2023-01-19,2023-01,ecommerce,SKU-PER-008,perfumes,1,243.29,243.29,0.0,0.0,False,4.96,12.07,231.22,pontual
TXN-0000235,2023-01-15,2023-01,loja_propria,SKU-MAQ-007,maquiagem,1,167.53,167.53,0.0,0.0,False,-0.2,-0.34,167.87,pontual
TXN-0000236,2023-01-21,2023-01,franquia,SKU-SKI-001,skincare,2,188.9,377.8,0.0,0.0,False,12.2,46.08,331.72,pontual
TXN-0000237,2023-01-15,2023-01,franquia,SKU-SKI-007,skincare,3,287.81,863.43,0.0,0.0,False,11.23,97.0,766.43,pontual
TXN-0000238,2023-01-24,2023-01,franquia,SKU-MAQ-016,maquiagem,1,65.5,65.5,0.0,0.0,False,12.08,7.92,57.58,pontual
TXN-0000239,2023-01-05,2023-01,marketplace,SKU-MAQ-005,maquiagem,2,78.66,157.32,15.0,0.0,False,17.61,27.71,129.61,pontual
TXN-0000240,2023-01-14,2023-01,ecommerce,SKU-SKI-012,skincare,1,162.54,162.54,5.0,0.0,False,3.1,5.04,157.5,pontual
TXN-0000241,2023-01-19,2023-01,franquia,SKU-MAQ-007,maquiagem,4,159.15,636.6,5.0,0.0,False,12.9,82.14,554.46,pontual
TXN-0000242,2023-01-28,2023-01,marketplace,SKU-MAQ-007,maquiagem,2,167.53,335.06,0.0,0.0,False,17.17,57.53,277.53,pontual
TXN-0000243,2023-01-10,2023-01,franquia,SKU-PER-008,perfumes,2,206.8,413.6,15.0,0.0,False,12.67,52.39,361.21,pontual
TXN-0000244,2023-01-22,2023-01,marketplace,SKU-SKI-001,skincare,1,160.56,160.56,15.0,0.0,False,17.53,28.14,132.42,pontual
TXN-0000245,2023-01-04,2023-01,ecommerce,SKU-MAQ-003,maquiagem,2,51.78,103.56,15.0,0.0,False,4.37,4.53,99.03,pontual
TXN-0000246,2023-01-25,2023-01,franquia,SKU-HAI-007,haircare,3,104.95,314.85,0.0,0.0,False,12.49,39.31,275.54,pontual
TXN-0000247,2023-01-22,2023-01,marketplace,SKU-SKI-016,skincare,3,239.23,717.69,0.0,0.0,False,17.72,127.16,590.53,recorrente
TXN-0000248,2023-01-10,2023-01,ecommerce,SKU-PER-002,perfumes,4,151.66,606.64,0.0,0.0,False,3.77,22.87,583.77,pontual
TXN-0000249,2023-01-22,2023-01,ecommerce,SKU-SKI-012,skincare,1,145.44,145.44,15.0,0.0,False,3.71,5.39,140.05,recorrente
TXN-0000250,2023-01-24,2023-01,marketplace,SKU-SKI-017,skincare,1,122.05,122.05,0.0,0.0,False,17.74,21.66,100.39,pontual
TXN-0000251,2023-01-10,2023-01,marketplace,SKU-SKI-007,skincare,2,287.81,575.62,0.0,0.0,False,16.29,93.74,481.88,pontual
TXN-0000252,2023-01-02,2023-01,marketplace,SKU-SKI-002,skincare,1,266.11,266.11,0.0,0.0,False,17.26,45.92,220.19,pontual
TXN-0000253,2023-01-15,2023-01,ecommerce,SKU-SKI-004,skincare,2,102.47,204.94,15.0,0.0,False,3.15,6.46,198.48,pontual
TXN-0000254,2023-01-25,2023-01,marketplace,SKU-SKI-003,skincare,1,141.7,141.7,0.0,0.0,False,16.87,23.9,117.8,pontual
TXN-0000255,2023-01-19,2023-01,ecommerce,SKU-PER-001,perfumes,1,381.67,381.67,0.0,0.0,False,4.31,16.46,365.21,pontual
TXN-0000256,2023-01-20,2023-01,ecommerce,SKU-MAQ-003,maquiagem,1,60.92,60.92,0.0,0.0,False,3.7,2.25,58.67,recorrente
TXN-0000257,2023-01-25,2023-01,loja_propria,SKU-PER-002,perfumes,1,128.91,128.91,15.0,0.0,False,0.82,1.05,127.86,pontual
TXN-0000258,2023-01-06,2023-01,ecommerce,SKU-PER-012,perfumes,1,359.33,359.33,5.0,0.0,False,3.4,12.23,347.1,pontual
TXN-0000259,2023-01-22,2023-01,ecommerce,SKU-MAQ-005,maquiagem,3,87.91,263.73,5.0,0.0,False,3.54,9.35,254.38,recorrente
TXN-0000260,2023-01-01,2023-01,franquia,SKU-SKI-012,skincare,1,171.1,171.1,0.0,0.0,False,12.57,21.51,149.59,recorrente
TXN-0000261,2023-01-13,2023-01,ecommerce,SKU-MAQ-002,maquiagem,2,70.91,141.82,0.0,0.0,False,4.33,6.15,135.67,pontual
TXN-0000262,2023-01-11,2023-01,ecommerce,SKU-SKI-018,skincare,1,284.92,284.92,10.0,0.0,False,4.87,13.87,271.05,pontual
TXN-0000263,2023-01-12,2023-01,marketplace,SKU-PER-007,perfumes,1,249.27,249.27,0.0,0.0,False,17.31,43.15,206.12,pontual
TXN-0000264,2023-01-17,2023-01,ecommerce,SKU-MAQ-014,maquiagem,1,89.03,89.03,0.0,0.0,False,3.14,2.79,86.24,pontual
TXN-0000265,2023-01-25,2023-01,franquia,SKU-SKI-016,skincare,1,239.23,239.23,0.0,0.0,False,11.99,28.68,210.55,pontual
TXN-0000266,2023-01-25,2023-01,ecommerce,SKU-MAQ-011,maquiagem,1,59.05,59.05,5.0,0.0,False,4.3,2.54,56.51,pontual
TXN-0000267,2023-01-08,2023-01,franquia,SKU-PER-005,perfumes,1,218.91,218.91,15.0,0.0,False,12.37,27.08,191.83,recorrente
TXN-0000268,2023-01-25,2023-01,ecommerce,SKU-SKI-007,skincare,2,273.42,546.84,5.0,0.0,False,4.19,22.9,523.94,recorrente
TXN-0000269,2023-01-25,2023-01,franquia,SKU-MAQ-002,maquiagem,2,60.27,120.54,15.0,0.0,False,12.47,15.04,105.5,pontual
TXN-0000270,2023-01-21,2023-01,marketplace,SKU-HAI-006,haircare,2,124.54,249.08,5.0,0.0,False,17.88,44.54,204.54,pontual
TXN-0000271,2023-01-05,2023-01,franquia,SKU-PER-008,perfumes,1,243.29,243.29,0.0,0.0,False,11.83,28.79,214.5,pontual
TXN-0000272,2023-01-19,2023-01,marketplace,SKU-PER-007,perfumes,1,224.34,224.34,10.0,0.0,False,16.88,37.87,186.47,pontual
TXN-0000273,2023-01-02,2023-01,ecommerce,SKU-MAQ-003,maquiagem,1,54.83,54.83,10.0,0.0,False,3.69,2.02,52.81,recorrente
TXN-0000274,2023-01-03,2023-01,marketplace,SKU-HAI-001,haircare,2,147.27,294.54,0.0,0.0,False,17.56,51.72,242.82,pontual
TXN-0000275,2023-01-26,2023-01,marketplace,SKU-MAQ-004,maquiagem,2,86.5,173.0,0.0,0.0,False,17.45,30.19,142.81,recorrente
TXN-0000276,2023-01-07,2023-01,loja_propria,SKU-MAQ-014,maquiagem,1,89.03,89.03,0.0,0.0,False,0.31,0.28,88.75,pontual
TXN-0000277,2023-01-04,2023-01,ecommerce,SKU-SKI-011,skincare,3,240.16,720.48,0.0,0.0,False,4.16,29.96,690.52,pontual
TXN-0000278,2023-01-21,2023-01,loja_propria,SKU-SKI-010,skincare,1,171.1,171.1,15.0,0.0,False,0.15,0.26,170.84,recorrente
TXN-0000279,2023-01-17,2023-01,marketplace,SKU-MAQ-002,maquiagem,2,63.82,127.64,10.0,0.0,False,17.35,22.14,105.5,pontual
TXN-0000280,2023-01-25,2023-01,loja_propria,SKU-MAQ-003,maquiagem,1,60.92,60.92,0.0,0.0,False,-0.47,-0.29,61.21,pontual
TXN-0000281,2023-01-03,2023-01,franquia,SKU-PER-004,perfumes,1,381.38,381.38,0.0,347.66,True,12.55,47.84,-14.12,pontual
TXN-0000282,2023-01-20,2023-01,ecommerce,SKU-HAI-003,haircare,3,72.7,218.1,5.0,0.0,False,4.35,9.48,208.62,pontual
TXN-0000283,2023-01-12,2023-01,marketplace,SKU-SKI-019,skincare,1,173.8,173.8,0.0,161.84,True,16.9,29.37,-17.41,pontual
TXN-0000284,2023-01-03,2023-01,ecommerce,SKU-PER-005,perfumes,1,257.54,257.54,0.0,0.0,False,4.14,10.65,246.89,pontual
TXN-0000285,2023-01-22,2023-01,franquia,SKU-PER-004,perfumes,2,343.24,686.48,10.0,0.0,False,12.55,86.16,600.32,pontual
TXN-0000286,2023-01-03,2023-01,loja_propria,SKU-HAI-007,haircare,2,89.21,178.42,15.0,0.0,False,0.22,0.4,178.02,pontual
TXN-0000287,2023-01-06,2023-01,ecommerce,SKU-MAQ-011,maquiagem,4,49.73,198.92,20.0,172.73,True,4.43,8.82,17.37,pontual
TXN-0000288,2023-01-05,2023-01,ecommerce,SKU-HAI-001,haircare,1,147.27,147.27,0.0,0.0,False,3.52,5.19,142.08,pontual
TXN-0000289,2023-01-27,2023-01,ecommerce,SKU-PER-007,perfumes,2,249.27,498.54,0.0,0.0,False,3.3,16.46,482.08,pontual
TXN-0000290,2023-01-20,2023-01,marketplace,SKU-HAI-004,haircare,1,105.54,105.54,10.0,0.0,False,17.81,18.8,86.74,pontual
TXN-0000291,2023-01-25,2023-01,ecommerce,SKU-HAI-008,haircare,2,113.72,227.44,0.0,0.0,False,4.71,10.72,216.72,pontual
TXN-0000292,2023-01-12,2023-01,franquia,SKU-SKI-010,skincare,2,201.3,402.6,0.0,0.0,False,12.36,49.78,352.82,recorrente
TXN-0000293,2023-01-24,2023-01,marketplace,SKU-SKI-011,skincare,2,204.14,408.28,15.0,0.0,False,17.4,71.04,337.24,recorrente
TXN-0000294,2023-01-26,2023-01,ecommerce,SKU-HAI-010,haircare,1,146.89,146.89,10.0,0.0,False,4.15,6.1,140.79,pontual
TXN-0000295,2023-01-15,2023-01,ecommerce,SKU-HAI-002,haircare,1,75.66,75.66,0.0,0.0,False,3.06,2.32,73.34,recorrente
TXN-0000296,2023-01-06,2023-01,ecommerce,SKU-MAQ-003,maquiagem,3,60.92,182.76,0.0,0.0,False,3.48,6.36,176.4,pontual
TXN-0000297,2023-01-21,2023-01,ecommerce,SKU-SKI-016,skincare,1,239.23,239.23,0.0,0.0,False,3.31,7.92,231.31,pontual
TXN-0000298,2023-01-17,2023-01,loja_propria,SKU-PER-002,perfumes,3,151.66,454.98,0.0,0.0,False,-0.97,-4.4,459.38,recorrente
TXN-0000299,2023-01-17,2023-01,franquia,SKU-SKI-003,skincare,1,141.7,141.7,0.0,0.0,False,12.02,17.04,124.66,pontual
TXN-0000300,2023-01-15,2023-01,loja_propria,SKU-SKI-006,skincare,3,112.45,337.35,0.0,0.0,False,-0.17,-0.59,337.94,pontual
TXN-0000301,2023-01-12,2023-01,ecommerce,SKU-MAQ-009,maquiagem,1,125.16,125.16,0.0,0.0,False,4.87,6.09,119.07,pontual
TXN-0000302,2023-01-04,2023-01,ecommerce,SKU-SKI-012,skincare,3,162.54,487.62,5.0,453.48,True,4.89,23.83,10.31,pontual
TXN-0000303,2023-01-27,2023-01,ecommerce,SKU-SKI-001,skincare,1,188.9,188.9,0.0,0.0,False,4.93,9.32,179.58,pontual
TXN-0000304,2023-01-20,2023-01,franquia,SKU-MAQ-012,maquiagem,1,101.31,101.31,0.0,0.0,False,13.0,13.17,88.14,recorrente
TXN-0000305,2023-01-18,2023-01,ecommerce,SKU-HAI-004,haircare,4,111.41,445.64,5.0,0.0,False,3.61,16.11,429.53,pontual
TXN-0000306,2023-01-08,2023-01,marketplace,SKU-PER-005,perfumes,1,257.54,257.54,0.0,208.49,True,17.32,44.61,4.44,pontual
TXN-0000307,2023-01-04,2023-01,franquia,SKU-MAQ-013,maquiagem,3,128.76,386.28,15.0,0.0,False,11.84,45.74,340.54,pontual
TXN-0000308,2023-01-19,2023-01,marketplace,SKU-PER-009,perfumes,1,295.1,295.1,20.0,0.0,False,16.55,48.84,246.26,recorrente
TXN-0000309,2023-01-08,2023-01,marketplace,SKU-PER-002,perfumes,2,151.66,303.32,0.0,0.0,False,16.18,49.06,254.26,recorrente
TXN-0000310,2023-01-12,2023-01,marketplace,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,17.11,12.13,58.78,pontual
TXN-0000311,2023-01-18,2023-01,marketplace,SKU-HAI-006,haircare,1,131.1,131.1,0.0,0.0,False,16.25,21.31,109.79,pontual
TXN-0000312,2023-01-12,2023-01,ecommerce,SKU-MAQ-001,maquiagem,1,135.0,135.0,0.0,0.0,False,4.3,5.8,129.2,recorrente
TXN-0000313,2023-01-24,2023-01,franquia,SKU-MAQ-007,maquiagem,2,167.53,335.06,0.0,0.0,False,11.06,37.06,298.0,recorrente
TXN-0000314,2023-01-05,2023-01,marketplace,SKU-PER-008,perfumes,1,243.29,243.29,0.0,0.0,False,17.24,41.94,201.35,pontual
TXN-0000315,2023-01-25,2023-01,franquia,SKU-SKI-006,skincare,2,101.2,202.4,10.0,201.62,True,12.78,25.87,-25.09,pontual
TXN-0000316,2023-01-23,2023-01,ecommerce,SKU-SKI-019,skincare,2,147.73,295.46,15.0,0.0,False,4.53,13.39,282.07,pontual
TXN-0000317,2023-01-07,2023-01,ecommerce,SKU-SKI-003,skincare,3,141.7,425.1,0.0,0.0,False,3.37,14.31,410.79,pontual
TXN-0000318,2023-01-27,2023-01,ecommerce,SKU-MAQ-006,maquiagem,1,113.35,113.35,5.0,0.0,False,4.27,4.84,108.51,recorrente
TXN-0000319,2023-01-12,2023-01,franquia,SKU-SKI-001,skincare,3,170.01,510.03,10.0,0.0,False,12.45,63.52,446.51,recorrente
TXN-0000320,2023-01-26,2023-01,marketplace,SKU-SKI-019,skincare,1,156.42,156.42,10.0,0.0,False,16.25,25.42,131.0,pontual
TXN-0000321,2023-01-13,2023-01,franquia,SKU-HAI-005,haircare,1,202.69,202.69,0.0,0.0,False,12.56,25.46,177.23,recorrente
TXN-0000322,2023-01-26,2023-01,marketplace,SKU-MAQ-002,maquiagem,1,70.91,70.91,0.0,0.0,False,17.1,12.12,58.79,pontual
TXN-0000323,2023-01-20,2023-01,franquia,SKU-SKI-010,skincare,5,201.3,1006.5,0.0,0.0,False,11.93,120.05,886.45,recorrente
TXN-0000324,2023-01-11,2023-01,ecommerce,SKU-SKI-019,skincare,2,156.42,312.84,10.0,0.0,False,4.0,12.51,300.33,pontual
TXN-0000325,2023-01-23,2023-01,marketplace,SKU-MAQ-001,maquiagem,1,135.0,135.0,0.0,0.0,False,17.17,23.18,111.82,pontual
TXN-0000326,2023-01-20,2023-01,franquia,SKU-HAI-002,haircare,5,75.66,378.3,0.0,0.0,False,12.64,47.82,330.48,recorrente
TXN-0000327,2023-01-03,2023-01,loja_propria,SKU-HAI-007,haircare,2,104.95,209.9,0.0,0.0,False,0.09,0.19,209.71,pontual
TXN-0000328,2023-01-06,2023-01,marketplace,SKU-PER-012,perfumes,4,378.24,1512.96,0.0,0.0,False,17.06,258.1,1254.86,recorrente
TXN-0000329,2023-01-02,2023-01,marketplace,SKU-PER-002,perfumes,1,151.66,151.66,0.0,0.0,False,17.87,27.1,124.56,recorrente
TXN-0000330,2023-01-19,2023-01,marketplace,SKU-MAQ-014,maquiagem,1,89.03,89.03,0.0,0.0,False,16.21,14.43,74.6,recorrente
TXN-0000331,2023-01-15,2023-01,marketplace,SKU-MAQ-001,maquiagem,2,121.5,243.0,10.0,0.0,False,17.3,42.03,200.97,pontual
TXN-0000332,2023-01-21,2023-01,marketplace,SKU-MAQ-012,maquiagem,1,101.31,101.31,0.0,0.0,False,16.42,16.63,84.68,pontual
TXN-0000333,2023-01-17,2023-01,ecommerce,SKU-SKI-018,skincare,1,269.09,269.09,15.0,0.0,False,3.59,9.67,259.42,pontual
TXN-0000334,2023-01-15,2023-01,ecommerce,SKU-SKI-008,skincare,1,132.54,132.54,10.0,0.0,False,4.88,6.47,126.07,pontual
TXN-0000335,2023-01-07,2023-01,marketplace,SKU-HAI-003,haircare,1,76.53,76.53,0.0,0.0,False,17.87,13.68,62.85,pontual
TXN-0000336,2023-01-15,2023-01,marketplace,SKU-HAI-006,haircare,5,131.1,655.5,0.0,0.0,False,16.56,108.56,546.94,pontual
TXN-0000337,2023-01-22,2023-01,loja_propria,SKU-HAI-003,haircare,1,76.53,76.53,0.0,0.0,False,0.5,0.39,76.14,recorrente
TXN-0000338,2023-01-28,2023-01,marketplace,SKU-HAI-009,haircare,1,205.88,205.88,0.0,0.0,False,16.14,33.22,172.66,pontual
TXN-0000339,2023-01-12,2023-01,franquia,SKU-SKI-004,skincare,1,108.5,108.5,10.0,0.0,False,11.57,12.55,95.95,recorrente
TXN-0000340,2023-01-26,2023-01,ecommerce,SKU-SKI-002,skincare,1,266.11,266.11,0.0,0.0,False,3.29,8.76,257.35,pontual
TXN-0000341,2023-01-18,2023-01,marketplace,SKU-MAQ-002,maquiagem,1,63.82,63.82,10.0,0.0,False,17.81,11.36,52.46,pontual
TXN-0000342,2023-01-23,2023-01,ecommerce,SKU-MAQ-003,maquiagem,2,60.92,121.84,0.0,0.0,False,3.49,4.25,117.59,pontual
TXN-0000343,2023-01-03,2023-01,franquia,SKU-HAI-004,haircare,1,117.27,117.27,0.0,0.0,False,11.15,13.08,104.19,pontual
TXN-0000344,2023-01-17,2023-01,ecommerce,SKU-MAQ-013,maquiagem,1,151.48,151.48,0.0,0.0,False,4.2,6.36,145.12,pontual
TXN-0000345,2023-01-06,2023-01,franquia,SKU-PER-010,perfumes,2,416.16,832.32,0.0,0.0,False,11.15,92.77,739.55,recorrente
TXN-0000346,2023-01-27,2023-01,marketplace,SKU-HAI-004,haircare,1,99.68,99.68,15.0,0.0,False,16.45,16.4,83.28,recorrente
TXN-0000347,2023-01-23,2023-01,ecommerce,SKU-MAQ-016,maquiagem,1,58.95,58.95,10.0,0.0,False,4.73,2.79,56.16,pontual
TXN-0000348,2023-01-03,2023-01,marketplace,SKU-SKI-018,skincare,1,316.58,316.58,0.0,0.0,False,17.76,56.22,260.36,pontual
TXN-0000349,2023-01-10,2023-01,marketplace,SKU-SKI-018,skincare,2,316.58,633.16,0.0,0.0,False,16.14,102.18,530.98,recorrente
TXN-0000350,2023-01-19,2023-01,marketplace,SKU-MAQ-011,maquiagem,1,59.05,59.05,5.0,0.0,False,16.98,10.02,49.03,pontual
TXN-0000351,2023-01-27,2023-01,franquia,SKU-PER-003,perfumes,4,362.06,1448.24,0.0,0.0,False,11.57,167.58,1280.66,recorrente
TXN-0000352,2023-01-21,2023-01,franquia,SKU-SKI-016,skincare,2,239.23,478.46,0.0,0.0,False,11.39,54.51,423.95,recorrente
TXN-0000353,2023-01-20,2023-01,ecommerce,SKU-MAQ-005,maquiagem,2,92.54,185.08,0.0,0.0,False,3.4,6.29,178.79,pontual
TXN-0000354,2023-01-10,2023-01,marketplace,SKU-SKI-014,skincare,1,151.13,151.13,0.0,0.0,False,17.34,26.2,124.93,pontual
TXN-0000355,2023-01-03,2023-01,marketplace,SKU-SKI-014,skincare,2,120.9,241.8,20.0,0.0,False,16.57,40.08,201.72,recorrente
TXN-0000356,2023-01-11,2023-01,ecommerce,SKU-MAQ-010,maquiagem,2,67.09,134.18,0.0,0.0,False,3.08,4.13,130.05,pontual
TXN-0000357,2023-01-28,2023-01,franquia,SKU-PER-003,perfumes,1,307.75,307.75,15.0,0.0,False,11.3,34.79,272.96,pontual
TXN-0000358,2023-01-04,2023-01,franquia,SKU-MAQ-013,maquiagem,1,151.48,151.48,0.0,0.0,False,12.27,18.59,132.89,pontual
TXN-0000359,2023-01-04,2023-01,ecommerce,SKU-SKI-005,skincare,1,214.06,214.06,10.0,0.0,False,3.53,7.57,206.49,pontual
TXN-0000360,2023-01-28,2023-01,franquia,SKU-MAQ-009,maquiagem,3,125.16,375.48,0.0,0.0,False,12.89,48.4,327.08,pontual
TXN-0000361,2023-01-07,2023-01,loja_propria,SKU-PER-005,perfumes,2,231.79,463.58,10.0,0.0,False,0.9,4.19,459.39,pontual
