cliente_id,canal_aquisicao,categoria_preferida,data_primeira_compra,data_ultima_compra,frequencia_compras_ano,ticket_medio,ltv_estimado,is_recorrente,status,uf,genero,faixa_etaria
CLI-000243,loja_propria,haircare,2023-12-20,2024-11-24,1,124.04,354.04,False,inativo,MG,F,25-34
CLI-000244,marketplace,haircare,2023-10-23,2023-11-22,2,186.52,637.87,False,inativo,SP,F,18-24
CLI-000245,marketplace,skincare,2023-10-03,2024-05-22,2,160.12,720.31,False,em_risco,RJ,F,35-44
CLI-000246,ecommerce,haircare,2023-07-19,2024-03-28,4,198.19,1907.85,True,ativo,MG,NI,25-34
CLI-000247,ecommerce,maquiagem,2024-07-29,2024-11-08,6,131.01,1927.74,True,inativo,RS,F,25-34
CLI-000248,loja_propria,perfumes,2023-06-23,2024-03-03,1,305.45,785.28,False,ativo,RS,F,25-34
CLI-000249,ecommerce,haircare,2023-03-11,2024-03-24,2,219.05,929.19,False,em_risco,SP,NI,45-54
CLI-000250,ecommerce,perfumes,2023-12-20,2024-05-26,2,425.73,2224.24,False,inativo,GO,F,25-34
CLI-000251,loja_propria,skincare,2024-03-17,2024-12-31,2,314.35,1708.83,False,ativo,SP,F,35-44
CLI-000252,ecommerce,maquiagem,2024-08-07,2024-12-31,2,176.7,931.33,False,em_risco,PR,F,18-24
CLI-000253,loja_propria,perfumes,2023-11-27,2024-09-14,6,256.5,3974.77,True,em_risco,SP,F,18-24
CLI-000254,franquia,skincare,2023-06-02,2023-10-14,1,363.7,910.98,False,em_risco,DF,M,35-44
CLI-000255,ecommerce,skincare,2023-09-28,2023-12-02,1,247.89,481.73,False,inativo,SP,F,25-34
CLI-000256,marketplace,maquiagem,2024-07-09,2024-09-24,2,98.11,406.99,False,inativo,PE,F,25-34
CLI-000257,ecommerce,maquiagem,2023-07-25,2024-05-31,4,176.69,1411.19,True,em_risco,SP,F,45-54
CLI-000258,loja_propria,skincare,2023-03-02,2023-03-07,3,349.31,1805.39,True,ativo,RJ,F,35-44
CLI-000259,marketplace,maquiagem,2023-02-01,2023-10-19,1,79.69,192.27,False,inativo,MG,NI,25-34
CLI-000260,loja_propria,skincare,2024-04-25,2024-08-14,3,125.05,779.94,True,ativo,SP,F,35-44
CLI-000261,ecommerce,skincare,2023-05-26,2024-05-25,1,185.78,402.58,False,inativo,RS,F,35-44
CLI-000262,ecommerce,haircare,2024-01-04,2024-08-22,1,141.72,397.1,False,ativo,PR,NI,25-34
CLI-000263,franquia,skincare,2024-01-27,2024-12-27,2,244.61,949.5,False,em_risco,SP,F,45-54
CLI-000264,franquia,skincare,2024-07-02,2024-09-24,3,263.82,2168.52,True,ativo,MG,F,55+
CLI-000265,ecommerce,skincare,2023-04-21,2023-12-20,2,267.82,1448.69,False,ativo,DF,F,35-44
CLI-000266,ecommerce,maquiagem,2023-03-25,2023-09-05,2,108.41,497.54,False,em_risco,RJ,F,35-44
CLI-000267,franquia,maquiagem,2024-07-13,2024-12-31,3,194.61,1742.12,True,ativo,RS,M,45-54
CLI-000268,marketplace,haircare,2024-07-13,2024-12-31,1,187.93,351.01,False,ativo,MG,M,18-24
CLI-000269,franquia,maquiagem,2023-06-08,2023-06-11,2,59.66,240.73,False,ativo,SP,F,18-24
CLI-000270,franquia,perfumes,2024-04-25,2024-12-31,1,316.0,582.28,False,ativo,SP,F,18-24
CLI-000271,ecommerce,maquiagem,2023-10-29,2024-07-21,1,114.98,197.33,False,inativo,RJ,F,25-34
CLI-000272,loja_propria,maquiagem,2024-01-14,2024-09-14,3,79.89,681.6,True,inativo,SP,F,35-44
CLI-000273,marketplace,perfumes,2024-08-05,2024-12-31,2,541.05,2909.22,False,ativo,RS,F,45-54
CLI-000274,ecommerce,perfumes,2024-03-06,2024-12-31,2,192.41,968.41,False,ativo,BA,F,35-44
CLI-000275,franquia,haircare,2024-08-01,2024-12-31,3,263.49,1524.5,True,ativo,RJ,F,35-44
CLI-000276,ecommerce,haircare,2023-06-12,2024-03-17,1,94.41,199.37,False,inativo,PR,M,18-24
CLI-000277,marketplace,perfumes,2023-08-07,2024-08-25,2,387.76,1527.47,False,inativo,SP,F,18-24
CLI-000278,franquia,haircare,2023-08-14,2023-08-25,2,64.09,365.32,False,ativo,SP,F,18-24
CLI-000279,marketplace,haircare,2023-06-30,2023-11-19,12,230.54,5565.38,True,ativo,MG,F,45-54
CLI-000280,ecommerce,maquiagem,2023-03-06,2024-01-30,1,190.59,474.89,False,em_risco,SP,F,25-34
CLI-000281,ecommerce,haircare,2023-06-27,2023-07-22,2,102.7,370.29,False,ativo,BA,F,18-24
CLI-000282,ecommerce,skincare,2023-03-18,2023-11-10,4,255.92,2085.44,True,inativo,RS,NI,35-44
CLI-000283,ecommerce,skincare,2024-07-03,2024-12-31,12,264.99,5619.46,True,ativo,RJ,F,35-44
CLI-000284,marketplace,skincare,2023-09-12,2024-03-13,2,363.74,1298.84,False,em_risco,PR,F,35-44
CLI-000285,loja_propria,haircare,2024-08-08,2024-12-31,12,237.33,8439.04,True,ativo,DF,F,25-34
CLI-000286,loja_propria,maquiagem,2024-05-18,2024-12-29,2,66.98,216.32,False,inativo,PR,F,35-44
CLI-000287,ecommerce,perfumes,2024-03-04,2024-07-26,2,401.73,1420.98,False,ativo,MG,M,25-34
CLI-000288,marketplace,maquiagem,2023-08-11,2023-12-12,3,152.96,1147.5,True,ativo,SP,F,35-44
CLI-000289,franquia,haircare,2023-05-18,2024-01-02,2,108.05,598.49,False,inativo,RJ,F,45-54
CLI-000290,ecommerce,skincare,2024-01-06,2024-12-26,4,290.65,2074.91,True,ativo,RJ,F,55+
CLI-000291,franquia,perfumes,2024-02-29,2024-06-27,3,260.82,1740.15,True,inativo,SP,M,35-44
CLI-000292,loja_propria,perfumes,2024-10-11,2024-12-31,12,341.24,10492.73,True,em_risco,GO,F,55+
CLI-000293,ecommerce,skincare,2024-05-24,2024-06-28,3,279.46,2110.21,True,ativo,RJ,NI,25-34
CLI-000294,marketplace,haircare,2024-04-23,2024-12-31,2,169.5,578.83,False,inativo,RJ,F,45-54
CLI-000295,franquia,perfumes,2023-03-24,2023-12-30,6,406.08,5380.86,True,ativo,RS,F,25-34
CLI-000296,marketplace,maquiagem,2023-03-31,2023-04-28,1,111.2,285.73,False,ativo,PE,F,35-44
CLI-000297,ecommerce,skincare,2023-10-08,2023-12-14,2,208.75,1124.31,False,ativo,RS,F,45-54
CLI-000298,franquia,haircare,2024-04-18,2024-06-17,1,201.16,326.76,False,inativo,PE,F,25-34
CLI-000299,ecommerce,haircare,2024-07-24,2024-12-31,4,216.12,2219.39,True,inativo,PR,F,45-54
CLI-000300,ecommerce,haircare,2023-08-25,2024-03-04,3,117.37,1029.54,True,ativo,RJ,M,35-44
CLI-000301,ecommerce,maquiagem,2024-05-03,2024-12-31,3,104.07,472.25,True,inativo,SP,M,25-34
CLI-000302,loja_propria,maquiagem,2023-04-24,2023-11-11,1,95.34,220.98,False,ativo,PR,M,25-34
CLI-000303,ecommerce,haircare,2023-04-28,2023-04-28,12,203.29,4408.41,True,ativo,SP,F,18-24
CLI-000304,ecommerce,perfumes,2023-05-23,2023-08-07,3,190.78,1517.83,True,inativo,GO,F,25-34
CLI-000305,ecommerce,haircare,2024-05-13,2024-08-10,3,202.0,1790.04,True,inativo,SP,F,25-34
CLI-000306,loja_propria,perfumes,2023-01-13,2023-04-01,1,463.15,827.86,False,inativo,SP,F,18-24
CLI-000307,ecommerce,skincare,2023-05-22,2023-07-27,2,280.04,1253.51,False,ativo,RJ,F,35-44
CLI-000308,ecommerce,maquiagem,2024-08-29,2024-12-31,4,126.11,1183.58,True,ativo,PR,F,35-44
CLI-000309,marketplace,perfumes,2024-08-29,2024-09-05,12,157.51,4484.01,True,inativo,SP,F,35-44
CLI-000310,marketplace,haircare,2023-11-19,2023-12-12,4,155.51,1304.63,True,em_risco,MG,F,35-44
CLI-000311,ecommerce,haircare,2024-09-28,2024-12-04,2,121.49,475.46,False,ativo,SP,F,25-34
CLI-000312,franquia,haircare,2024-06-22,2024-09-26,1,131.74,290.34,False,em_risco,RJ,F,25-34
CLI-000313,ecommerce,perfumes,2023-10-01,2024-10-20,2,396.8,1962.32,False,em_risco,PE,M,35-44
CLI-000314,ecommerce,skincare,2024-02-26,2024-08-13,3,188.94,1087.87,True,inativo,DF,F,18-24
CLI-000315,ecommerce,skincare,2023-07-01,2024-02-16,4,118.33,960.46,True,em_risco,RJ,M,55+
CLI-000316,franquia,skincare,2023-09-27,2024-09-04,2,262.42,1094.87,False,em_risco,SP,F,45-54
CLI-000317,ecommerce,maquiagem,2023-03-15,2023-10-14,6,141.05,2360.47,True,ativo,RJ,F,55+
CLI-000318,franquia,perfumes,2024-04-17,2024-08-06,1,548.02,1292.97,False,em_risco,SP,F,25-34
CLI-000319,ecommerce,skincare,2023-12-31,2024-12-31,1,274.77,663.87,False,ativo,SP,NI,25-34
CLI-000320,ecommerce,maquiagem,2024-06-06,2024-12-31,2,131.14,411.0,False,inativo,RS,M,35-44
CLI-000321,ecommerce,perfumes,2024-05-01,2024-12-31,2,255.15,1528.08,False,ativo,RS,F,35-44
CLI-000322,ecommerce,skincare,2023-06-25,2023-09-03,4,275.72,1875.65,True,ativo,SP,F,25-34
CLI-000323,marketplace,haircare,2024-08-22,2024-12-31,4,172.82,1345.79,True,ativo,RJ,NI,18-24
CLI-000324,ecommerce,skincare,2023-07-15,2024-06-03,1,311.59,910.1,False,ativo,RS,F,45-54
CLI-000325,loja_propria,skincare,2023-02-08,2023-05-30,1,300.01,685.93,False,em_risco,SC,F,35-44
CLI-000326,ecommerce,haircare,2023-06-22,2023-08-18,4,244.37,2064.44,True,inativo,PE,F,55+
CLI-000327,franquia,maquiagem,2023-12-09,2024-02-05,2,179.34,978.26,False,inativo,SP,F,45-54
CLI-000328,marketplace,skincare,2023-03-22,2023-10-09,1,97.17,195.9,False,ativo,SP,F,25-34
CLI-000329,marketplace,maquiagem,2024-06-06,2024-12-31,6,148.32,1933.23,True,ativo,RJ,F,25-34
CLI-000330,ecommerce,haircare,2023-02-22,2023-08-25,1,249.22,628.89,False,ativo,SP,F,35-44
CLI-000331,marketplace,perfumes,2024-05-08,2024-10-23,6,173.81,2957.3,True,ativo,BA,F,25-34
CLI-000332,franquia,haircare,2024-02-06,2024-08-31,6,67.96,1054.25,True,ativo,RJ,F,35-44
CLI-000333,ecommerce,haircare,2023-01-24,2023-01-31,4,68.79,807.54,True,ativo,SP,M,18-24
CLI-000334,ecommerce,skincare,2024-09-09,2024-12-31,3,279.66,2217.72,True,em_risco,PR,F,18-24
CLI-000335,franquia,skincare,2024-09-22,2024-12-31,2,338.5,1730.95,False,inativo,SP,F,18-24
CLI-000336,ecommerce,skincare,2023-12-25,2024-09-05,1,321.67,882.13,False,ativo,RJ,NI,35-44
CLI-000337,loja_propria,skincare,2023-09-14,2023-12-13,1,157.53,431.94,False,em_risco,RS,F,18-24
CLI-000338,ecommerce,perfumes,2024-08-12,2024-08-16,1,326.07,568.59,False,ativo,RJ,M,35-44
CLI-000339,marketplace,skincare,2023-12-09,2024-08-18,2,277.3,901.01,False,ativo,PR,F,25-34
CLI-000340,franquia,maquiagem,2023-05-11,2024-05-15,1,150.52,363.24,False,em_risco,RJ,M,25-34
CLI-000341,ecommerce,skincare,2023-05-02,2024-02-20,3,260.68,1467.41,True,ativo,DF,F,25-34
CLI-000342,franquia,skincare,2024-08-29,2024-12-31,1,211.98,561.85,False,inativo,SP,M,18-24
CLI-000343,franquia,skincare,2023-08-31,2024-08-16,3,98.63,747.74,True,ativo,MG,F,18-24
CLI-000344,franquia,perfumes,2023-05-23,2023-12-28,4,190.15,1926.15,True,em_risco,RJ,M,35-44
CLI-000345,franquia,skincare,2024-03-04,2024-03-23,4,99.76,793.81,True,em_risco,DF,F,45-54
CLI-000346,loja_propria,maquiagem,2023-06-11,2024-03-03,3,188.56,916.34,True,ativo,PE,F,25-34
CLI-000347,franquia,perfumes,2024-09-11,2024-12-31,3,539.76,4360.53,True,inativo,BA,M,25-34
CLI-000348,franquia,maquiagem,2024-02-12,2024-12-31,2,163.46,734.47,False,ativo,SP,NI,25-34
CLI-000349,marketplace,haircare,2023-12-02,2024-03-24,3,174.32,1446.71,True,em_risco,SP,F,55+
CLI-000350,ecommerce,skincare,2023-03-10,2023-08-11,4,332.53,3464.17,True,em_risco,SP,F,25-34
CLI-000351,marketplace,skincare,2023-03-07,2024-01-11,4,150.46,1130.26,True,inativo,PE,F,18-24
CLI-000352,loja_propria,haircare,2023-09-10,2023-11-02,4,246.07,1962.99,True,ativo,RJ,F,25-34
CLI-000353,ecommerce,haircare,2024-02-07,2024-02-08,3,121.98,691.22,True,inativo,MG,M,55+
CLI-000354,ecommerce,maquiagem,2023-05-04,2023-12-06,3,180.93,857.55,True,ativo,SP,F,25-34
CLI-000355,ecommerce,skincare,2024-07-12,2024-12-31,2,380.43,2149.18,False,ativo,DF,M,55+
CLI-000356,loja_propria,skincare,2023-12-01,2024-01-26,2,154.6,647.69,False,ativo,SC,M,35-44
CLI-000357,ecommerce,haircare,2023-04-29,2023-10-23,1,95.55,178.15,False,ativo,SP,NI,25-34
CLI-000358,marketplace,haircare,2024-04-17,2024-06-09,1,195.11,331.32,False,ativo,SP,M,35-44
CLI-000359,marketplace,haircare,2024-04-11,2024-05-20,6,76.53,1275.88,True,ativo,SP,M,55+
CLI-000360,loja_propria,skincare,2024-07-22,2024-12-31,1,243.45,568.63,False,em_risco,MG,F,35-44
CLI-000361,marketplace,perfumes,2024-03-14,2024-12-31,3,427.99,2228.58,True,ativo,MG,M,55+
CLI-000362,marketplace,perfumes,2023-04-21,2023-10-07,3,466.03,2362.76,True,ativo,GO,F,35-44
CLI-000363,marketplace,perfumes,2023-04-17,2023-10-06,1,406.64,806.53,False,ativo,RS,M,25-34
CLI-000364,ecommerce,skincare,2023-06-18,2023-10-09,1,395.69,861.06,False,ativo,SP,F,18-24
CLI-000365,marketplace,perfumes,2023-02-14,2023-11-10,1,375.72,579.0,False,inativo,SP,F,45-54
CLI-000366,ecommerce,maquiagem,2024-07-15,2024-12-31,3,124.27,1044.17,True,inativo,SP,F,35-44
CLI-000367,ecommerce,maquiagem,2024-07-08,2024-11-15,2,126.37,428.69,False,inativo,SP,F,35-44
CLI-000368,ecommerce,haircare,2024-05-09,2024-12-31,4,208.51,2312.47,True,ativo,SP,F,18-24
CLI-000369,marketplace,maquiagem,2024-02-27,2024-12-31,1,77.81,230.87,False,ativo,SP,F,35-44
CLI-000370,ecommerce,maquiagem,2023-04-27,2023-10-15,1,87.86,165.7,False,ativo,RJ,F,18-24
CLI-000371,ecommerce,maquiagem,2023-04-23,2023-07-04,3,58.55,459.99,True,ativo,SP,F,18-24
CLI-000372,loja_propria,skincare,2023-10-15,2023-12-31,2,142.85,848.38,False,em_risco,SP,F,18-24
CLI-000373,ecommerce,skincare,2023-06-22,2024-04-22,6,267.75,3702.94,True,ativo,SP,F,25-34
CLI-000374,franquia,maquiagem,2023-11-28,2024-05-15,3,205.08,1322.65,True,inativo,SP,F,25-34
CLI-000375,ecommerce,maquiagem,2024-03-02,2024-12-20,4,107.03,1071.02,True,ativo,MG,F,25-34
CLI-000376,ecommerce,haircare,2024-08-14,2024-11-23,2,140.39,500.08,False,ativo,SP,F,18-24
CLI-000377,marketplace,maquiagem,2024-03-01,2024-10-17,3,102.6,748.67,True,ativo,SP,F,35-44
CLI-000378,ecommerce,haircare,2023-10-04,2024-02-01,4,228.7,2710.16,True,inativo,RS,F,25-34
CLI-000379,marketplace,perfumes,2023-03-24,2024-04-03,1,229.08,539.77,False,inativo,MG,F,45-54
CLI-000380,ecommerce,haircare,2023-05-01,2024-03-25,4,158.32,1442.75,True,em_risco,SP,F,18-24
CLI-000381,loja_propria,perfumes,2024-09-03,2024-12-31,3,195.29,1403.55,True,inativo,GO,M,35-44
CLI-000382,franquia,maquiagem,2023-07-17,2024-03-12,2,208.14,847.63,False,ativo,RJ,NI,35-44
CLI-000383,ecommerce,maquiagem,2024-06-09,2024-10-31,1,131.42,333.03,False,em_risco,SP,F,45-54
CLI-000384,ecommerce,maquiagem,2024-04-06,2024-08-28,1,201.46,397.72,False,inativo,PE,F,35-44
CLI-000385,ecommerce,perfumes,2024-02-20,2024-11-03,12,203.43,6245.45,True,ativo,SP,F,35-44
CLI-000386,marketplace,haircare,2023-03-11,2024-02-02,6,124.15,1521.33,True,ativo,RJ,F,25-34
CLI-000387,loja_propria,perfumes,2024-03-05,2024-05-30,4,522.46,5312.47,True,em_risco,SP,F,25-34
CLI-000388,loja_propria,perfumes,2023-12-12,2024-08-17,1,421.54,941.59,False,inativo,SP,F,25-34
CLI-000389,franquia,skincare,2023-10-23,2024-07-08,3,108.28,645.38,True,ativo,PE,F,18-24
CLI-000390,ecommerce,maquiagem,2023-11-12,2024-08-26,1,77.87,150.42,False,ativo,SP,M,45-54
CLI-000391,ecommerce,skincare,2024-07-03,2024-10-03,2,320.8,993.71,False,ativo,MG,F,18-24
CLI-000392,ecommerce,perfumes,2023-06-23,2024-04-07,3,231.52,1403.46,True,ativo,RJ,F,45-54
CLI-000393,franquia,haircare,2024-05-07,2024-12-31,12,166.24,4586.37,True,ativo,RJ,F,35-44
CLI-000394,marketplace,haircare,2024-01-08,2024-11-22,3,183.87,1160.0,True,ativo,SP,F,45-54
CLI-000395,franquia,skincare,2024-04-24,2024-09-24,6,179.52,3006.28,True,inativo,RJ,M,45-54
CLI-000396,franquia,maquiagem,2024-05-06,2024-05-06,12,85.12,2078.7,True,inativo,RS,M,18-24
CLI-000397,franquia,skincare,2023-08-11,2024-01-25,6,289.93,4184.01,True,inativo,BA,M,18-24
CLI-000398,franquia,skincare,2023-04-02,2023-12-24,1,253.64,578.29,False,ativo,MG,F,35-44
CLI-000399,marketplace,maquiagem,2024-01-28,2024-12-09,4,166.12,1120.46,True,ativo,RJ,NI,35-44
CLI-000400,ecommerce,skincare,2023-02-21,2023-03-14,2,224.24,1128.14,False,em_risco,MG,F,25-34
CLI-000401,marketplace,perfumes,2024-10-02,2024-12-31,2,401.16,2305.53,False,ativo,RS,F,25-34
CLI-000402,ecommerce,haircare,2023-02-02,2023-09-21,2,249.48,916.13,False,em_risco,SP,M,25-34
CLI-000403,ecommerce,perfumes,2024-01-07,2024-12-31,1,144.02,265.83,False,ativo,RS,F,25-34
CLI-000404,marketplace,haircare,2024-08-09,2024-09-05,12,83.15,2659.14,True,inativo,SP,M,35-44
CLI-000405,marketplace,perfumes,2024-03-31,2024-12-31,2,394.0,1519.29,False,ativo,PE,F,45-54
CLI-000406,ecommerce,perfumes,2024-05-14,2024-06-11,1,524.34,1189.69,False,em_risco,MG,F,25-34
CLI-000407,ecommerce,haircare,2024-04-30,2024-12-31,2,188.28,763.36,False,inativo,RS,F,35-44
CLI-000408,ecommerce,maquiagem,2023-08-20,2024-07-26,2,205.55,1041.96,False,ativo,RJ,F,35-44
CLI-000409,franquia,haircare,2024-10-09,2024-12-31,3,224.62,1615.5,True,ativo,PR,F,18-24
CLI-000410,ecommerce,skincare,2023-09-04,2023-10-17,3,366.38,2328.53,True,em_risco,RJ,F,18-24
CLI-000411,loja_propria,haircare,2024-09-30,2024-12-31,4,245.57,2826.49,True,ativo,RJ,M,55+
CLI-000412,ecommerce,skincare,2023-04-03,2023-11-10,2,362.77,1389.81,False,ativo,GO,M,35-44
CLI-000413,ecommerce,maquiagem,2023-01-24,2023-05-19,1,96.45,266.88,False,em_risco,MG,F,25-34
CLI-000414,ecommerce,skincare,2023-04-13,2023-09-24,2,340.4,1160.31,False,em_risco,SP,F,25-34
CLI-000415,marketplace,skincare,2024-07-02,2024-08-12,3,243.38,1942.82,True,inativo,RJ,F,18-24
CLI-000416,loja_propria,maquiagem,2023-05-12,2023-06-06,1,101.15,280.21,False,ativo,SP,F,35-44
CLI-000417,franquia,perfumes,2024-04-27,2024-07-15,1,358.74,602.9,False,ativo,GO,F,35-44
CLI-000418,ecommerce,perfumes,2024-10-06,2024-11-03,2,329.97,1146.03,False,inativo,PR,F,35-44
CLI-000419,marketplace,haircare,2023-07-05,2024-07-31,2,63.47,248.85,False,inativo,BA,F,35-44
CLI-000420,franquia,perfumes,2023-02-27,2023-11-13,2,408.05,1571.32,False,em_risco,RJ,NI,18-24
CLI-000421,franquia,haircare,2023-12-17,2024-12-31,1,188.76,342.41,False,em_risco,PE,F,25-34
CLI-000422,loja_propria,skincare,2023-08-06,2023-12-22,3,348.29,3020.75,True,ativo,RJ,F,45-54
CLI-000423,marketplace,maquiagem,2023-09-06,2024-04-07,3,150.21,815.25,True,em_risco,PR,F,35-44
CLI-000424,ecommerce,maquiagem,2024-01-21,2024-12-31,2,206.86,1062.64,False,inativo,PE,F,25-34
CLI-000425,ecommerce,haircare,2024-03-15,2024-06-23,4,258.32,2717.27,True,em_risco,SP,F,55+
CLI-000426,ecommerce,skincare,2023-01-29,2023-04-30,1,222.76,632.92,False,em_risco,SP,M,25-34
CLI-000427,loja_propria,perfumes,2023-09-22,2024-06-04,6,241.1,3337.98,True,ativo,SP,F,18-24
CLI-000428,ecommerce,skincare,2023-03-22,2024-01-25,1,303.64,526.39,False,ativo,RJ,F,25-34
CLI-000429,loja_propria,perfumes,2024-02-01,2024-09-22,3,323.02,1624.27,True,ativo,SP,F,35-44
CLI-000430,loja_propria,haircare,2024-07-30,2024-12-31,1,84.36,197.46,False,inativo,BA,F,18-24
CLI-000431,marketplace,maquiagem,2024-09-27,2024-12-31,3,58.06,437.46,True,ativo,DF,F,25-34
CLI-000432,loja_propria,maquiagem,2024-07-04,2024-08-27,1,143.58,415.83,False,ativo,SC,F,35-44
CLI-000433,marketplace,maquiagem,2023-01-26,2023-02-07,1,112.48,278.12,False,ativo,SC,F,25-34
CLI-000434,marketplace,skincare,2023-08-01,2023-12-28,1,274.35,642.45,False,ativo,BA,F,25-34
CLI-000435,marketplace,haircare,2023-09-06,2023-12-06,2,171.94,854.26,False,ativo,DF,F,45-54
CLI-000436,ecommerce,maquiagem,2024-09-20,2024-12-31,2,52.68,197.97,False,inativo,SP,M,18-24
CLI-000437,marketplace,maquiagem,2023-01-10,2024-01-15,4,68.68,678.39,True,inativo,MG,NI,35-44
CLI-000438,loja_propria,haircare,2023-06-09,2024-02-24,3,172.22,1367.18,True,ativo,DF,F,25-34
CLI-000439,marketplace,haircare,2023-04-03,2023-09-23,1,251.94,571.43,False,inativo,SP,M,45-54
CLI-000440,franquia,skincare,2024-09-19,2024-12-31,6,102.42,1528.49,True,inativo,SP,M,25-34
CLI-000441,ecommerce,skincare,2023-05-18,2024-05-25,3,149.34,953.29,True,ativo,DF,F,35-44
CLI-000442,ecommerce,haircare,2024-03-31,2024-12-09,1,171.69,421.56,False,ativo,RJ,F,25-34
CLI-000443,marketplace,haircare,2023-11-11,2024-05-18,6,144.95,2538.17,True,ativo,MG,M,25-34
CLI-000444,franquia,maquiagem,2023-03-01,2024-02-26,2,55.45,305.14,False,ativo,SP,M,18-24
CLI-000445,ecommerce,perfumes,2024-07-03,2024-12-31,2,446.39,1410.82,False,em_risco,SP,F,25-34
CLI-000446,ecommerce,skincare,2023-02-10,2023-02-27,2,225.56,716.29,False,ativo,MG,F,18-24
CLI-000447,marketplace,haircare,2023-03-24,2023-03-27,3,79.8,384.48,True,inativo,MG,M,35-44
CLI-000448,marketplace,perfumes,2023-09-11,2024-04-18,6,394.36,4952.84,True,ativo,PE,M,25-34
CLI-000449,ecommerce,haircare,2023-02-01,2023-12-17,1,238.44,607.39,False,ativo,RJ,NI,25-34
CLI-000450,marketplace,skincare,2023-01-11,2023-09-23,1,324.37,753.25,False,ativo,SC,F,25-34
CLI-000451,ecommerce,skincare,2023-12-14,2023-12-24,1,319.34,909.45,False,ativo,RJ,F,45-54
CLI-000452,loja_propria,perfumes,2024-04-12,2024-12-31,4,446.26,3538.64,True,ativo,SP,F,35-44
CLI-000453,ecommerce,skincare,2023-06-16,2024-02-25,2,340.69,1605.29,False,ativo,RJ,F,35-44
CLI-000454,ecommerce,skincare,2023-06-06,2023-08-18,2,159.33,606.76,False,ativo,SC,M,35-44
CLI-000455,marketplace,haircare,2023-08-05,2024-02-18,1,166.17,404.38,False,ativo,MG,F,18-24
CLI-000456,ecommerce,perfumes,2023-05-27,2023-11-01,4,361.19,3055.92,True,ativo,RS,NI,45-54
CLI-000457,loja_propria,haircare,2023-06-30,2023-12-19,4,121.43,1224.76,True,inativo,MG,F,35-44
CLI-000458,marketplace,maquiagem,2023-07-31,2024-01-26,1,72.98,155.72,False,inativo,PE,M,45-54
CLI-000459,marketplace,perfumes,2023-02-14,2023-08-09,2,226.57,1017.67,False,ativo,SP,M,35-44
CLI-000460,ecommerce,maquiagem,2023-07-01,2024-02-10,3,116.53,962.37,True,ativo,PE,F,35-44
CLI-000461,marketplace,haircare,2023-03-02,2023-04-01,3,246.46,1869.82,True,inativo,MG,F,35-44
CLI-000462,franquia,maquiagem,2024-10-06,2024-11-02,6,70.12,725.62,True,inativo,PR,F,18-24
CLI-000463,ecommerce,skincare,2023-11-12,2024-07-20,2,192.42,1069.06,False,inativo,SP,F,25-34
CLI-000464,franquia,skincare,2023-08-21,2024-09-14,3,346.57,2177.11,True,em_risco,MG,F,35-44
CLI-000465,ecommerce,haircare,2023-08-11,2024-02-18,3,121.04,778.52,True,em_risco,PR,F,35-44
CLI-000466,ecommerce,maquiagem,2023-04-19,2023-09-21,2,147.27,878.92,False,inativo,SP,F,35-44
CLI-000467,ecommerce,haircare,2023-09-30,2024-04-23,1,229.01,651.83,False,inativo,SP,F,35-44
CLI-000468,ecommerce,skincare,2023-10-25,2024-11-01,3,282.33,2322.96,True,inativo,PR,F,35-44
CLI-000469,franquia,perfumes,2023-09-30,2024-01-10,2,346.63,1741.55,False,ativo,SP,F,45-54
CLI-000470,franquia,maquiagem,2024-09-09,2024-12-31,2,56.91,300.56,False,inativo,PR,F,25-34
CLI-000471,ecommerce,skincare,2023-06-22,2023-10-12,3,220.63,1000.48,True,ativo,PR,F,18-24
CLI-000472,franquia,maquiagem,2024-01-09,2024-03-24,2,126.05,569.65,False,ativo,SP,F,35-44
CLI-000473,ecommerce,skincare,2024-09-18,2024-12-31,4,339.4,2190.35,True,ativo,MG,F,25-34
CLI-000474,ecommerce,skincare,2024-01-11,2024-12-31,2,310.68,1393.21,False,inativo,MG,F,45-54
CLI-000475,franquia,maquiagem,2024-03-17,2024-07-01,2,183.62,764.5,False,ativo,PR,M,45-54
CLI-000476,marketplace,skincare,2023-02-01,2023-12-09,1,109.34,300.78,False,em_risco,RJ,F,45-54
CLI-000477,marketplace,perfumes,2024-07-08,2024-12-31,6,234.65,3965.13,True,ativo,MG,F,35-44
CLI-000478,marketplace,skincare,2023-02-24,2023-12-12,2,148.93,548.19,False,em_risco,DF,F,25-34
CLI-000479,ecommerce,skincare,2023-01-18,2023-03-13,1,282.83,791.12,False,inativo,SP,M,45-54
CLI-000480,ecommerce,maquiagem,2024-09-04,2024-12-31,1,201.95,470.21,False,em_risco,MG,F,25-34
CLI-000481,marketplace,maquiagem,2023-10-10,2024-10-20,12,97.2,2643.75,True,ativo,SC,F,45-54
CLI-000482,loja_propria,perfumes,2023-03-25,2024-01-26,1,387.25,887.89,False,ativo,SP,M,35-44
CLI-000483,ecommerce,haircare,2023-02-26,2023-07-13,2,257.27,1315.45,False,inativo,RJ,M,25-34
CLI-000484,franquia,skincare,2024-01-25,2024-12-31,4,390.64,2623.1,True,em_risco,SP,F,35-44
